"eBird.English.Name.2025","eBird.Scientific.Name.2025","eBird.Code","Order","Family","SoIB.Past.Priority.Status","SoIB.Past.Long.Term.Status","SoIB.Past.Current.Status","SoIB.Past.Range.Status","Breeding.Activity.Period","Non.Breeding.Activity.Period","Diet.Guild","India.Endemic","Subcontinent.Endemic","Himalayas.Endemic","Endemic.Region","Habitat.Specialization","Migratory.Status.Within.India","Essential","Discard","Restricted.Islands","India.Checklist.Common.Name","India.Checklist.Scientific.Name","BLI.Common.Name","BLI.Scientific.Name","IUCN.Category","WPA.Schedule","CITES.Appendix","CMS.Appendix","Onepercent.Estimates","Avilist.English.Name","Avilist.Scientific.Name","Avibase.ID","Selected.NRL","Generation.Length","No.of.Subspecies","Percent.of.Global.Range","India.Checklist.Sortorder","Long.Term.Analysis","Current.Analysis","Selected.SoIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km.latestyear","mean5km","ci5km","longtermlci","longtermmean","longtermrci","currentslopelci","currentslopemean","currentsloperci","proj2026.lci","proj2026.mean","proj2026.rci","proj2027.lci","proj2027.mean","proj2027.rci","proj2028.lci","proj2028.mean","proj2028.rci","proj2029.lci","proj2029.mean","proj2029.rci","proj2030.lci","proj2030.mean","proj2030.rci","proj2031.lci","proj2031.mean","proj2031.rci","proj2032.lci","proj2032.mean","proj2032.rci","proj2033.lci","proj2033.mean","proj2033.rci","proj2034.lci","proj2034.mean","proj2034.rci","rangemean","rangelci","rangerci"
"Crested Goshawk","Lophospiza trivirgata","cregos1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Low","Uncertain","Uncertain","Large","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Forest","Resident & Local Migrant",NA,NA,NA,"Crested Goshawk","Lophospiza trivirgata","Crested Goshawk","Accipiter trivirgatus","Least Concern","Schedule-I","Appendix II","",NA,"Crested Goshawk","Lophospiza trivirgata","avibase-0D4EE0EB",1,6.07,2,0.139060009,448,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Besra","Tachyspiza virgata","besra1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Moderate","Data Deficient","Data Deficient","Moderate","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Forest","Resident & Local Migrant",NA,NA,NA,"Besra","Tachyspiza virgata","Besra","Accipiter virgatus","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"Besra","Tachyspiza virgata","avibase-A59A2D4D",1,4,3,0.159213219,449,"","","X",41,0.0975609756097561,0.332317073170732,0.51219512195122,15.1219512195122,1.9240498385132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36471,36178,36764
"Japanese Sparrowhawk","Tachyspiza gularis","japspa1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Winter Migrant",NA,NA,NA,"Japanese Sparrowhawk","Tachyspiza gularis","Japanese Sparrowhawk","Accipiter gularis","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"Japanese Sparrowhawk","Tachyspiza gularis","avibase-1E49FE52",1,4,1,NA,450,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shikra","Tachyspiza badia","shikra1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Low","Stable","Stable","Very Large","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Resident",NA,NA,NA,"Shikra","Tachyspiza badia","Shikra","Accipiter badius","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"Shikra","Tachyspiza badia","avibase-1A0ECB6E",1,3.77,4,0.128560004,451,"","","X",70,0.114285714285714,0.521428571428571,0.742857142857143,13.0571428571429,1.38729773822808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46427,46389,46465
"Nicobar Sparrowhawk","Tachyspiza butleri","nicspa1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","High","Data Deficient","Data Deficient","Restricted","Diurnal","Diurnal","Vertebrate & Carrion","Yes","Yes","No","Nicobar Islands","Forest","Resident",NA,NA,1,"Nicobar Sparrowhawk","Tachyspiza butleri","Nicobar Sparrowhawk","Accipiter butleri","Vulnerable","Schedule-I","Appendix II","",NA,"Nicobar Sparrowhawk","Tachyspiza butleri","avibase-6B64C150",1,5.86,2,1,452,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Levant Sparrowhawk","Tachyspiza brevipes","levspa1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Winter Migrant",NA,NA,NA,"Levant Sparrowhawk","Tachyspiza brevipes","Levant Sparrowhawk","Accipiter brevipes","Least Concern","Recent addition","Appendix II","Appendix II",NA,"Levant Sparrowhawk","Tachyspiza brevipes","avibase-8492E4B7",NA,3.7,1,NA,453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinese Sparrowhawk","Tachyspiza soloensis","grfhaw1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Winter Migrant",NA,NA,NA,"Chinese Sparrowhawk","Tachyspiza soloensis","Chinese Sparrowhawk","Accipiter soloensis","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"Chinese Sparrowhawk","Tachyspiza soloensis","avibase-D188E45C",1,4.47,1,NA,454,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasian Sparrowhawk","Accipiter nisus","eurspa1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Moderate","Moderate Decline","Uncertain","Moderate","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Resident & Winter Migrant",NA,NA,NA,"Eurasian Sparrowhawk","Accipiter nisus","Eurasian Sparrowhawk","Accipiter nisus","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"Eurasian Sparrowhawk","Accipiter nisus","avibase-DB376A66",1,5.24,2,0.050028113,455,"","","X",61,0.147540983606557,0.379098360655738,0.688524590163934,13.9672131147541,1.39421044226591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44346,44218,44474
"Eurasian Goshawk","Astur gentilis","norgos1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Forest","Resident & Local Migrant",NA,NA,NA,"Northern Goshawk","Astur gentilis","Northern Goshawk","Accipiter gentilis","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"Eurasian Goshawk","Astur gentilis","avibase-95DD1855",1,7.91,1,0.002479356,456,"","","",7,NA,0.25,NA,19.4285714285714,4.54371360599822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Western Marsh Harrier","Circus aeruginosus","wemhar1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Low","Stable","Uncertain","Large","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Open Habitat","Winter Migrant",NA,NA,NA,"Western Marsh Harrier","Circus aeruginosus","Western Marsh-harrier","Circus aeruginosus","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"Western Marsh Harrier","Circus aeruginosus","avibase-E2A19474",1,6.61,1,0.078124388,457,"","","X",14,0.214285714285714,0.321428571428571,0.428571428571429,17.2142857142857,2.33523512240697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9234,9234,9234
"Eastern Marsh Harrier","Circus spilonotus","easmah1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Open Habitat","Winter Migrant",NA,NA,NA,"Eastern Marsh Harrier","Circus spilonotus","Eastern Marsh-harrier","Circus spilonotus","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"Eastern Marsh Harrier","Circus spilonotus","avibase-A2F048C0",1,6.35,1,NA,458,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hen Harrier","Circus cyaneus","norhar1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Open Habitat","Winter Migrant",NA,NA,NA,"Hen Harrier","Circus cyaneus","Hen Harrier","Circus cyaneus","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"Hen Harrier","Circus cyaneus","avibase-F558C7F9",1,8.29,1,0.035536704,459,"","","X",14,0.214285714285714,0.258928571428571,0.214285714285714,18.0714285714286,2.6588661551062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8134,8134,8134
"Pallid Harrier","Circus macrourus","palhar1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Moderate","Moderate Decline","Uncertain","Large","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Grassland","Winter Migrant",NA,NA,NA,"Pallid Harrier","Circus macrourus","Pallid Harrier","Circus macrourus","Near Threatened","Schedule-I","Appendix II","Appendix II",NA,"Pallid Harrier","Circus macrourus","avibase-22647E26",1,5.16,1,0.063690099,460,"","","X",4,0.75,0.25,NA,19,3.48784556233023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"Pied Harrier","Circus melanoleucos","piehar1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Open Habitat","Winter Migrant",NA,NA,NA,"Pied Harrier","Circus melanoleucos","Pied Harrier","Circus melanoleucos","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"Pied Harrier","Circus melanoleucos","avibase-1EA96AE1",1,4.74,1,0.206160456,461,"","","X",2,0.5,NA,NA,20.5,6.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"Montagu's Harrier","Circus pygargus","monhar1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Moderate","Moderate Decline","Uncertain","Large","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Grassland","Winter Migrant",NA,NA,NA,"Montagu's Harrier","Circus pygargus","Montagu's Harrier","Circus pygargus","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"Montagu's Harrier","Circus pygargus","avibase-63B6412E",1,5.71,1,0.028617415,462,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red Kite","Milvus milvus","redkit1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Uncertain",NA,1,NA,"Red Kite","Milvus milvus","Red Kite","Milvus milvus","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"Red Kite","Milvus milvus","avibase-451D6FC8",NA,10.99,1,NA,463,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black Kite","Milvus migrans","blakit1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Low","Stable","Uncertain","Large","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Resident & Winter Migrant",1,NA,NA,"Black Kite","Milvus migrans","Black Kite","Milvus migrans","Least Concern","Schedule-II","Appendix II","Appendix II",NA,"Black Kite","Milvus migrans","avibase-06D9A2C8",1,9.34,3,0.039857277,464,"X","X","X",76,0.184210526315789,0.618421052631579,0.736842105263158,12.3157894736842,1.42061068631358,51.5683943214544,61.9861816052061,75.7446887782305,-2.43313357619172,-1.53621442875048,-0.639295281309235,80.2217724108773,87.0584143247449,94.4822479885853,77.5520401576247,85.1672003430205,93.4033044789193,75.0094139608043,83.2671367077381,92.3959534536844,72.5295168677541,81.4314484840818,91.4336717710668,70.1704388960135,79.6349247740411,90.4666346649714,67.8391893699188,77.9130928698569,89.5450219527808,65.4923046145553,76.1224414443294,88.61362975354,63.2734566289964,74.4308559931656,87.7200062282746,NA,NA,NA,42612,42571,42653
"Brahminy Kite","Haliastur indus","brakit1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Low","Uncertain","Uncertain","Large","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Resident",1,NA,NA,"Brahminy Kite","Haliastur indus","Brahminy Kite","Haliastur indus","Least Concern","Schedule-I","Appendix II","",NA,"Brahminy Kite","Haliastur indus","avibase-D89A9DC9",1,6.81,1,0.29608902,465,"","","X",7,0.285714285714286,0.163265306122449,0.142857142857143,18.1428571428571,3.35221319926602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4783,4760,4806
"White-tailed Eagle","Haliaeetus albicilla","whteag","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"White-tailed Eagle","Haliaeetus albicilla","White-tailed Sea-eagle","Haliaeetus albicilla","Least Concern","Schedule-I","Appendix I","Appendix I",NA,"White-tailed Eagle","Haliaeetus albicilla","avibase-5A3D91D3",1,16.99,1,0.009271458,466,"","","",5,0.2,0.3,0.4,19.4,5.35334811122908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pallas's Fish-Eagle","Haliaeetus leucoryphus","pafeag1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","High","Uncertain","Uncertain","Very Restricted","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Wetland","Winter Migrant",1,NA,NA,"Pallas's Fish-Eagle","Haliaeetus leucoryphus","Pallas's Fish-eagle","Haliaeetus leucoryphus","Endangered","Schedule-I","Appendix II","Appendix I",NA,"Pallas's Fish Eagle","Haliaeetus leucoryphus","avibase-F3CCFC18",1,12.4,1,0.100434094,467,"","","X",21,0.238095238095238,0.428571428571429,0.523809523809524,16.6190476190476,2.49201747809102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20521,20464,20578
"White-bellied Sea-Eagle","Icthyophaga leucogaster","wbseag1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Moderate","Strong Decline","Uncertain","Moderate","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Wetland","Resident",NA,NA,NA,"White-bellied Sea-Eagle","Icthyophaga leucogaster","White-bellied Sea-eagle","Haliaeetus leucogaster","Least Concern","Schedule-I","Appendix II","",NA,"White-bellied Sea Eagle","Icthyophaga leucogaster","avibase-94383EEF",1,12.41,1,0.032428862,468,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesser Fish-Eagle","Icthyophaga humilis","lefeag1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Moderate","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Wetland","Resident",1,NA,NA,"Lesser Fish-Eagle","Icthyophaga humilis","Lesser Fish-eagle","Icthyophaga humilis","Near Threatened","Schedule-I","Appendix II","Appendix II",NA,"Lesser Fish Eagle","Icthyophaga humilis","avibase-B7B03CB8",1,7.9,1,0.250916648,469,"X","X","X",15,0.266666666666667,0.45,0.6,16.1333333333333,3.38870699694015,48.5994083893136,191.48693383175,3475329862.68465,-114547544.283148,12.2476753855408,114547568.778499,118.365902161819,165.209066523143,230.742277743472,120.955030937983,176.859872198096,257.533843642934,123.809106175299,189.123762172043,289.135845744518,126.19646652307,202.70651729781,325.284450349929,128.552013530467,217.481085859983,365.531295578363,131.387954759693,232.553089895919,412.399956164443,134.040885361967,249.342633678155,463.618794147453,136.522417821465,266.30459506317,519.906634361367,NA,NA,NA,12211,12008,12414
"Gray-headed Fish-Eagle","Icthyophaga ichthyaetus","gyhfie1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Moderate","Uncertain","Uncertain","Moderate","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Wetland","Resident",NA,NA,NA,"Grey-headed Fish-Eagle","Icthyophaga ichthyaetus","Grey-headed Fish-eagle","Icthyophaga ichthyaetus","Near Threatened","Schedule-I","Appendix II","",NA,"Grey-headed Fish Eagle","Icthyophaga ichthyaetus","avibase-4C057390",1,9.62,1,0.264272045,470,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rufous-winged Buzzard","Butastur liventer","ruwbuz1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Uncertain",NA,1,NA,"Rufous-winged Buzzard","Butastur liventer","Rufous-winged Buzzard","Butastur liventer","Least Concern","Recent addition","Appendix II","",NA,"Rufous-winged Buzzard","Butastur liventer","avibase-DAB52BF2",NA,6.06,1,NA,471,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-eyed Buzzard","Butastur teesa","whebuz1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Moderate","Stable","Strong Decline","Moderate","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Resident & Local Migrant",NA,NA,NA,"White-eyed Buzzard","Butastur teesa","White-eyed Buzzard","Butastur teesa","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"White-eyed Buzzard","Butastur teesa","avibase-868CD246",1,5.84,1,0.709735441,472,"","","X",16,0.0625,0.375,0.375,16.9375,2.87653372133893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13564,13475,13653
"Gray-faced Buzzard","Butastur indicus","gyfbuz1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Uncertain",NA,1,NA,"Grey-faced Buzzard","Butastur indicus","Grey-faced Buzzard","Butastur indicus","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"Grey-faced Buzzard","Butastur indicus","avibase-2E1D79FE",NA,5.67,1,NA,473,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rough-legged Hawk","Buteo lagopus","rolhaw","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Uncertain",NA,1,NA,"Rough-legged Buzzard","Buteo lagopus","Rough-legged Buzzard","Buteo lagopus","Least Concern","Schedule-II","Appendix II","Appendix II",NA,"Rough-legged Buzzard","Buteo lagopus","avibase-90B13ACF",NA,7.02,1,NA,474,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Common Buzzard","Buteo buteo","combuz1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Low","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Winter Migrant",NA,NA,NA,"Common Buzzard","Buteo buteo","Eurasian Buzzard","Buteo buteo","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"Common Buzzard","Buteo buteo","avibase-3C0C325D",1,9.53,1,0.003331716,475,"","","X",56,0.0892857142857143,0.339285714285714,0.464285714285714,14.25,1.49022451023632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36446,36446,36446
"Long-legged Buzzard","Buteo rufinus","lolbuz1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Low","Uncertain","Uncertain","Moderate","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Winter Migrant",NA,NA,NA,"Long-legged Buzzard","Buteo rufinus","Long-legged Buzzard","Buteo rufinus","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"Long-legged Buzzard","Buteo rufinus","avibase-CC65921F",1,7.3,1,0.056131436,476,"","","X",21,0.0952380952380952,0.142857142857143,0.285714285714286,15.5714285714286,2.45911637246661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11397,11397,11397
"Upland Buzzard","Buteo hemilasius","uplbuz1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Alpine & Cold Desert","Resident & Altitudinal Migrant",NA,NA,NA,"Upland Buzzard","Buteo hemilasius","Upland Buzzard","Buteo hemilasius","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"Upland Buzzard","Buteo hemilasius","avibase-92FFE8FF",1,7.52,1,0.015169939,477,"","","",1,NA,1,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Himalayan Buzzard","Buteo refectus","combuz9","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Low","Uncertain","Uncertain","Moderate","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Resident & Winter Migrant",NA,NA,NA,"Himalayan Buzzard","Buteo refectus","Himalayan Buzzard","Buteo refectus","Least Concern","Schedule-I","Appendix II","",NA,"Himalayan Buzzard","Buteo refectus","avibase-1029A4CA",1,8.19,1,0.457546109,478,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australasian Grass-Owl","Tyto longimembris","ausgro1","Strigiformes","Tytonidae (Barn-Owls)",NA,NA,NA,NA,"Nocturnal","Nocturnal","Vertebrate & Carrion","No","No","No","Non-endemic","Grassland","Resident",NA,NA,NA,"Eastern Grass-Owl","Tyto longimembris","Eastern Grass-owl","Tyto longimembris","Least Concern","Schedule-II","Appendix II","",NA,"Eastern Grass Owl","Tyto longimembris","avibase-8BF77421",1,4.6,1,0.181816787,479,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern Barn Owl","Tyto javanica","eabowl1","Strigiformes","Tytonidae (Barn-Owls)",NA,NA,NA,NA,"Nocturnal","Nocturnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Resident",NA,NA,NA,"Eastern Barn Owl","Tyto javanica","Common Barn-owl","Tyto alba","Least Concern","Schedule-I","Appendix II","",NA,"Eastern Barn Owl","Tyto javanica","avibase-9E668317",1,6.86,1,0.047968697,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
