"timegroups","COMMON.NAME","timegroupsf","mean_trans","se_trans","lci","mean","rci","lci_std","mean_std","rci_std","lci_std_2014","mean_std_2014","rci_std_2014","lci_ext","mean_ext","rci_ext","lci_comb","mean_comb","rci_comb","se_comb","lci_comb_std","mean_comb_std","rci_comb_std"
2018,"Gray-crested Tit","2018",-4.88003444791389,0.127055184226301,0.00590460808067833,0.0075679699381653,0.00969761981018614,62.7801814527508,93.9158910029105,137.324139580247,61.7560409220183,93.9158910029105,141.639967641263,NA,NA,NA,0.00590460808067833,0.0075679699381653,0.00969761981018614,0.000848654008921924,62.0114958301467,93.9158910029105,125.820286175674
2019,"Gray-crested Tit","2019",-4.71945650701035,0.126328746711471,0.00693939542655417,0.00888035980401847,0.0113611028311585,75.2579815708514,110.202195600028,164.067571836785,74.4728433297289,110.202195600028,163.387455306871,NA,NA,NA,0.00693939542655417,0.00888035980401847,0.0113611028311585,0.000990287947685869,72.8520908042539,110.202195600028,147.552300395803
2020,"Gray-crested Tit","2020",-4.79906123844858,0.124175676896674,0.00643712803710709,0.00820364140634245,0.0104523755175979,68.8809001669223,101.80435419803,146.628780927311,70.5036868797593,101.80435419803,147.92620637353,NA,NA,NA,0.00643712803710709,0.00820364140634245,0.0104523755175979,0.000901282331242532,67.5119614095169,101.80435419803,136.096746986543
2021,"Gray-crested Tit","2021",-4.89451091296462,0.120545601626832,0.0058945044654391,0.00745960837958335,0.00943830048443421,64.0431280330777,92.5711615169534,135.168673364627,64.2558014856227,92.5711615169534,133.433918409951,NA,NA,NA,0.0058945044654391,0.00745960837958335,0.00943830048443421,0.000798522405175636,61.7132273357819,92.5711615169534,123.429095698125
2022,"Gray-crested Tit","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00609846696696053,0.00743758937965259,0.0090707609109001,0.00609846696696053,0.00743758937965259,0.0090707609109001,0.000683225720761258,63.1817222829566,92.2979133388573,121.414104394758
2023,"Gray-crested Tit","2023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00563493946169042,0.00713650117111009,0.0090381891964421,0.00563493946169042,0.00713650117111009,0.0090381891964421,0.000766102912969217,59.0069492365356,88.5615127444074,118.116076252279
2024,"Gray-crested Tit","2024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00520024443312961,0.00684760160389958,0.00901681609945189,0.00520024443312961,0.00684760160389958,0.00901681609945189,0.000840488352433658,54.9359271648963,84.9763689757857,115.016810786675
2025,"Gray-crested Tit","2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00479537201821054,0.00657039725790929,0.00900245485914387,0.00479537201821054,0.00657039725790929,0.00900245485914387,0.000905625122295285,51.0194544600466,81.5363588599595,112.053263259873
2026,"Gray-crested Tit","2026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00441974921934732,0.00630441468764149,0.00899273750188459,0.00441974921934732,0.00630441468764149,0.00899273750188459,0.000961564014435803,47.2890585992638,78.2356071019523,109.182155604641
2027,"Gray-crested Tit","2027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00407209427766264,0.00604919961360097,0.00898623987315788,0.00407209427766264,0.00604919961360097,0.00898623987315788,0.00100872721221343,43.7621515459523,75.0684762502539,106.374800954555
2028,"Gray-crested Tit","2028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00375081955825688,0.00580431614641765,0.00898205989499037,0.00375081955825688,0.00580431614641765,0.00898205989499037,0.00104770234089835,40.4461881173441,72.0295570684502,103.612926019556
2029,"Gray-crested Tit","2029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00345423097541518,0.00556934604237826,0.00897960083170934,0.00345423097541518,0.00556934604237826,0.00897960083170934,0.00107914034028728,37.3417903447418,69.1136592966291,100.885528248516
2030,"Gray-crested Tit","2030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00318063011735432,0.0053438879890955,0.0089784532581089,0.00318063011735432,0.0053438879890955,0.0089784532581089,0.00110370299578632,34.4450089286197,66.3158027867808,98.1865966449419
1992,"Green-backed Tit","before 2000",-2.81949719111067,0.0952486590814666,0.0482759096898874,0.0578925269648786,0.0693539150616644,100,100,100,NA,NA,NA,NA,NA,NA,0.0482759096898874,0.0578925269648786,0.0693539150616644,0.00490643738519959,NA,NA,NA
2003,"Green-backed Tit","2000-2006",-2.99154721856477,0.0910455517277073,0.0411338103098286,0.0489700190539682,0.0582531428971678,66.4443545855269,84.587807133858,107.443848263662,NA,NA,NA,NA,NA,NA,0.0411338103098286,0.0489700190539682,0.0582531428971678,0.00399806568578553,NA,NA,NA
2009,"Green-backed Tit","2007-2010",-2.86519359476339,0.0954409353540481,0.0461531134608475,0.0553795766240725,0.0663853732287339,74.2016677160164,95.6592837235614,125.250125626451,NA,NA,NA,NA,NA,NA,0.0461531134608475,0.0553795766240725,0.0663853732287339,0.00470737916491074,NA,NA,NA
2012,"Green-backed Tit","2011-2012",-2.73863230857174,0.092583754727574,0.0525001351699133,0.062612679307704,0.0745951542946956,83.1852145787786,108.153301626804,138.433506868479,NA,NA,NA,NA,NA,NA,0.0525001351699133,0.062612679307704,0.0745951542946956,0.0051594612947912,NA,NA,NA
2013,"Green-backed Tit","2013",-2.93039480944429,0.0944444189682705,0.0433867178094288,0.0519764740682279,0.0622107854444909,67.9116950260297,89.7809731120569,115.847533355217,NA,NA,NA,NA,NA,NA,0.0433867178094288,0.0519764740682279,0.0622107854444909,0.0043825287034689,NA,NA,NA
2014,"Green-backed Tit","2014",-2.91015264554305,0.090554531938723,0.0445850090119516,0.0530106340214732,0.0629753240487395,71.4699594925385,91.5673175807872,117.870350466202,100,100,100,NA,NA,NA,0.0445850090119516,0.0530106340214732,0.0629753240487395,0.00429878827016407,100,100,100
2015,"Green-backed Tit","2015",-2.96725617464113,0.0888994195428445,0.0422973773738527,0.0501434169106361,0.0593991550738426,67.4212482814292,86.614662616224,110.879413248083,74.4981483086746,94.5912416182841,119.289831769198,NA,NA,NA,0.0422973773738527,0.0501434169106361,0.0593991550738426,0.00400308139631805,73.4937701327342,94.5912416182841,115.688713103834
2016,"Green-backed Tit","2016",-2.99587050761804,0.0863367984817348,0.0413318638869423,0.0487640013155058,0.0574919848719426,65.8551390342147,84.2319447293936,109.956634783093,71.5075850276459,91.9890927842002,117.652678768201,NA,NA,NA,0.0413318638869423,0.0487640013155058,0.0574919848719426,0.0037919068513079,71.7323676192902,91.9890927842002,112.24581794911
2017,"Green-backed Tit","2017",-3.02295940454672,0.0871086201144183,0.0401901934696258,0.0474922250202759,0.0560817094819076,62.6454914036517,82.0351563667065,105.315022793998,69.2345270087931,89.5899962279984,113.289561746363,NA,NA,NA,0.0401901934696258,0.0474922250202759,0.0560817094819076,0.00372552630135209,69.7781788575063,89.5899962279984,109.40181359849
2018,"Green-backed Tit","2018",-2.97505209242909,0.0857568542414487,0.0422296961323175,0.0497638771366245,0.058600584783299,66.8528720958129,85.9590688912484,109.775137369834,74.2052633528737,93.8752724905468,117.750897681256,NA,NA,NA,0.0422296961323175,0.0497638771366245,0.058600584783299,0.00384396990015664,73.2688170064052,93.8752724905468,114.481727974688
2019,"Green-backed Tit","2019",-2.96185169011567,0.084980301881547,0.0428424087152818,0.0504081833248011,0.0592681429855988,68.8873510255264,87.0720038795025,111.163864358179,74.38123240536,95.0907006778716,118.941925795354,NA,NA,NA,0.0428424087152818,0.0504081833248011,0.0592681429855988,0.00386008908648941,74.3030639681509,95.0907006778716,115.878337387592
2020,"Green-backed Tit","2020",-2.85441414473654,0.0843924269912837,0.047637788434414,0.0559626523030101,0.0656914251075015,75.8451841328324,96.6664528859843,124.367461534814,81.9404691438881,105.568728493874,132.710022958694,NA,NA,NA,0.047637788434414,0.0559626523030101,0.0656914251075015,0.00424737952479394,82.5868735885523,105.568728493874,128.550583399195
2021,"Green-backed Tit","2021",-2.85392494293376,0.0846086899321749,0.0476408252053508,0.0559892547157146,0.0657494163746162,76.1207344015316,96.7124042619204,122.344129765482,84.5602891872049,105.618911656546,133.478002286855,NA,NA,NA,0.0476408252053508,0.0559892547157146,0.0657494163746162,0.0042594028114101,82.6008403440512,105.618911656546,128.63698296904
2022,"Green-backed Tit","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0476485536176593,0.0542373734145424,0.0617372921434971,0.0476485536176593,0.0542373734145424,0.0617372921434971,0.00336164275351182,81.8461219699796,102.31413831529,122.782154660601
2023,"Green-backed Tit","2023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0471080895840781,0.0549095785837803,0.0640030586438258,0.0471080895840781,0.0549095785837803,0.0640030586438258,0.00398035153046033,81.4997424945334,103.582195529934,125.664648565336
2024,"Green-backed Tit","2024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0465400621854553,0.0555901149047888,0.0664000160294884,0.0465400621854553,0.0555901149047888,0.0664000160294884,0.00461737383639464,81.0066338940592,104.865968745574,128.725303597089
2025,"Green-backed Tit","2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0459576527694762,0.0562790856318909,0.068918564998284,0.0459576527694762,0.0562790856318909,0.068918564998284,0.0052660371747014,80.4005840824625,106.165652742606,131.930721402749
2026,"Green-backed Tit","2026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0453684468406129,0.0569765952991197,0.0715548500764108,0.0453684468406129,0.0569765952991197,0.0715548500764108,0.00592252472372796,79.7082064426217,107.481444715488,135.254682988355
2027,"Green-backed Tit","2027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0447770465467472,0.057682749736078,0.0743081528086339,0.0447770465467472,0.057682749736078,0.0743081528086339,0.00658454244353611,78.9501483026627,108.813544302662,138.676940302662
2028,"Green-backed Tit","2028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044186368375765,0.0583976560839958,0.077179599986658,0.044186368375765,0.0583976560839958,0.077179599986658,0.00725065699399534,78.142343052454,110.162153616839,142.181964181225
2029,"Green-backed Tit","2029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0435983262780375,0.0591214228119863,0.0801714866993511,0.0435983262780375,0.0591214228119863,0.0801714866993511,0.00791994721119836,77.2970932067814,111.527477275668,145.757861344555
2030,"Green-backed Tit","2030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0430142110005985,0.0598541597335028,0.0832869034225416,0.0430142110005985,0.0598541597335028,0.0832869034225416,0.00859181057801243,76.4239357471949,112.909722432781,149.395509118367
1992,"Cinereous Tit","before 2000",-2.91637611059579,0.0686718912978883,0.0462110569774465,0.0526905700456538,0.0600496519849327,100,100,100,NA,NA,NA,NA,NA,NA,0.0462110569774465,0.0526905700456538,0.0600496519849327,0.00330587401439149,NA,NA,NA
2003,"Cinereous Tit","2000-2006",-2.62468683500138,0.0652624125364181,0.0617715321194823,0.0698993251652219,0.0790507573893858,109.584334180198,132.660028359264,155.946381694932,NA,NA,NA,NA,NA,NA,0.0617715321194823,0.0698993251652219,0.0790507573893858,0.00414683318660186,NA,NA,NA
2009,"Cinereous Tit","2007-2010",-2.81836365223455,0.0665832806675596,0.0510498840457262,0.0579562470396963,0.0657641264954455,91.3365292333041,109.993585169946,131.278705951308,NA,NA,NA,NA,NA,NA,0.0510498840457262,0.0579562470396963,0.0657641264954455,0.00352365458876022,NA,NA,NA
2012,"Cinereous Tit","2011-2012",-3.04711497279492,0.070863987948687,0.0404938379964757,0.0463854773130874,0.0531103307073877,73.1165135792859,88.0337359662207,106.632929808222,NA,NA,NA,NA,NA,NA,0.0404938379964757,0.0463854773130874,0.0531103307073877,0.00300593842684271,NA,NA,NA
2013,"Cinereous Tit","2013",-3.04904889400426,0.0671901536703832,0.0407032613010092,0.0462979655441105,0.0526403372873344,73.331912063412,87.8676497597114,105.282161798903,NA,NA,NA,NA,NA,NA,0.0407032613010092,0.0462979655441105,0.0526403372873344,0.00285444094035782,NA,NA,NA
2014,"Cinereous Tit","2014",-2.98882809461037,0.0631526364351753,0.0435098809041059,0.0491000275284663,0.0553873627309796,77.9834714165484,93.1856069993616,111.321736318531,100,100,100,NA,NA,NA,0.0435098809041059,0.0491000275284663,0.0553873627309796,0.00285211562467365,100,100,100
2015,"Cinereous Tit","2015",-2.96664810469372,0.0617158146955942,0.0445862477479325,0.0501731386243342,0.0564391781064889,80.9106625630464,95.2222353655724,113.365509762785,86.5681739381052,102.185561088017,120.998629158756,NA,NA,NA,0.0445862477479325,0.0501731386243342,0.0564391781064889,0.00285045452877638,85.9121632592817,102.185561088017,118.458958916753
2016,"Cinereous Tit","2016",-3.0122186746065,0.0622872801851633,0.0425963009693766,0.0479925682816228,0.0540529430689063,76.3620608973296,91.0837902114924,107.619421613091,83.1088510005531,97.7444834502354,114.407372465019,NA,NA,NA,0.0425963009693766,0.0479925682816228,0.0540529430689063,0.00275319760828884,82.1038391406179,97.7444834502354,113.385127759853
2017,"Cinereous Tit","2017",-2.87973499740853,0.0608545579262603,0.048614927757324,0.0546023446269084,0.0613031138143048,86.470399756875,103.628304988157,123.983534574876,94.1990560282014,111.206342186371,131.790748695708,NA,NA,NA,0.048614927757324,0.0546023446269084,0.0613031138143048,0.00305480452529818,93.6278125891229,111.206342186371,128.784871783619
2018,"Cinereous Tit","2018",-2.97796144524918,0.0596238869606455,0.0442729981432602,0.0496229548059357,0.0556003815828461,79.3083615504788,94.1780564585653,112.102637469421,86.4173091479731,101.065024407912,117.082712501486,NA,NA,NA,0.0442729981432602,0.0496229548059357,0.0556003815828461,0.00272956972585484,85.2181762134091,101.065024407912,116.911872602414
2019,"Cinereous Tit","2019",-2.95140149852034,0.0616457360188917,0.0452615815827933,0.0509240038221546,0.0572733211849954,80.4384611856602,96.6472820051699,114.017542209289,87.8239194680674,103.71481725266,121.714178740912,NA,NA,NA,0.0452615815827933,0.0509240038221546,0.0572733211849954,0.00288899093844963,87.2093811925581,103.71481725266,120.220253312762
2020,"Cinereous Tit","2020",-2.87403281200702,0.0594093834068299,0.0490212348308899,0.0549058538662579,0.0614737552648844,87.5344667213032,104.204326919759,123.525630116153,94.5504508411183,111.824486930126,134.428064008616,NA,NA,NA,0.0490212348308899,0.0549058538662579,0.0614737552648844,0.00300235665069797,94.3393651514703,111.824486930126,129.309608708781
2021,"Cinereous Tit","2021",-2.89298705435552,0.0622696316680725,0.047860853708506,0.0539032582344217,0.0606838977054986,85.8143210378657,102.301527935107,120.925849535604,92.5639313289469,109.782541777946,129.548367066446,NA,NA,NA,0.047860853708506,0.0539032582344217,0.0606838977054986,0.00308285945199778,92.2420162018409,109.782541777946,127.323067354052
2022,"Cinereous Tit","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0498855420594883,0.0547791341247872,0.0601527699525253,0.0498855420594883,0.0547791341247872,0.0601527699525253,0.00249673064556067,95.420952879017,111.566402061645,127.711851244274
2023,"Cinereous Tit","2023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0497446658156291,0.0555719150318886,0.0620817868544442,0.0497446658156291,0.0555719150318886,0.0620817868544442,0.00297308633482626,95.662496037958,113.181026221768,130.699556405578
2024,"Cinereous Tit","2024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0495790039582441,0.0563761693143309,0.0641052101255377,0.0495790039582441,0.0563761693143309,0.0641052101255377,0.00346794150820753,95.7787898923836,114.819017732009,133.859245571634
2025,"Cinereous Tit","2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0493978948255002,0.0571920630184209,0.0662160216312397,0.0493978948255002,0.0571920630184209,0.0662160216312397,0.00397661642495954,95.796046839482,116.48071477203,137.165382704577
2026,"Cinereous Tit","2026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0492067410221461,0.0580197645935399,0.0684112179259087,0.0492067410221461,0.0580197645935399,0.0684112179259087,0.0044964405976499,95.7350546992771,118.166460415735,140.597866132192
2027,"Cinereous Tit","2027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0490088503224254,0.0588594449269218,0.0706899720012427,0.0490088503224254,0.0588594449269218,0.0706899720012427,0.00502581357372267,95.6120263407056,119.876602702101,144.141179063497
2028,"Cinereous Tit","2028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0488063476048921,0.0597112773789345,0.0730527241064577,0.0488063476048921,0.0597112773789345,0.0730527241064577,0.00556373968063388,95.4395309686932,121.611494707037,147.783458445381
2029,"Cinereous Tit","2029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0486006541615496,0.0605754378188717,0.075500705294025,0.0486006541615496,0.0605754378188717,0.075500705294025,0.00610958349863369,95.2273181087614,123.371494616276,151.51567112379
2030,"Cinereous Tit","2030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0483927536186026,0.061452104661263,0.0780356744536883,0.0483927536186026,0.061452104661263,0.0780356744536883,0.00666293420543896,94.9829835293893,125.156965799328,155.330948069266
1992,"Himalayan Black-lored Tit","before 2000",-3.54017778700225,0.0980027956741758,0.0236543396344611,0.0285914713403764,0.0345407152698293,100,100,100,NA,NA,NA,NA,NA,NA,0.0236543396344611,0.0285914713403764,0.0345407152698293,0.00251894474791599,NA,NA,NA
2003,"Himalayan Black-lored Tit","2000-2006",-3.34044761545544,0.110302614270243,0.028131254153881,0.0348011137531986,0.0430170475256265,88.8346071647123,121.718512975067,160.859955846335,NA,NA,NA,NA,NA,NA,0.028131254153881,0.0348011137531986,0.0430170475256265,0.0034029895914886,NA,NA,NA
2009,"Himalayan Black-lored Tit","2007-2010",-3.66519122527208,0.109325117419047,0.0204498124022533,0.025274392294753,0.031218937465509,65.8843626211267,88.3983618536654,116.226827463036,NA,NA,NA,NA,NA,NA,0.0204498124022533,0.025274392294753,0.031218937465509,0.00246152035331619,NA,NA,NA
2012,"Himalayan Black-lored Tit","2011-2012",-3.29273580344589,0.103621290624451,0.0298683182247751,0.0364703992329918,0.0444980034154851,97.093566159459,127.55691653227,165.03629805707,NA,NA,NA,NA,NA,NA,0.0298683182247751,0.0364703992329918,0.0444980034154851,0.00336840867766153,NA,NA,NA
2013,"Himalayan Black-lored Tit","2013",-3.41050430837195,0.0888352168865141,0.0273657556628085,0.0324851850860184,0.0385431945044834,86.3507640746034,113.618444812748,148.711582079526,NA,NA,NA,NA,NA,NA,0.0273657556628085,0.0324851850860184,0.0385431945044834,0.00261195378735197,NA,NA,NA
2014,"Himalayan Black-lored Tit","2014",-3.63448669356104,0.0963865593288692,0.0216162249687552,0.0260521130287479,0.0313835948719041,68.8939297084584,91.1184762707803,119.885593484874,100,100,100,NA,NA,NA,0.0216162249687552,0.0260521130287479,0.0313835948719041,0.00226320819387379,100,100,100
2015,"Himalayan Black-lored Tit","2015",-3.68605154478387,0.0855418751652105,0.0209776997729979,0.0247591353146896,0.0292119788610205,66.9239802953278,86.5962266157501,109.849753489272,75.3703960430868,95.0369564548124,121.652066814551,NA,NA,NA,0.0209776997729979,0.0247591353146896,0.0292119788610205,0.00192930384780188,73.2990476428642,95.0369564548124,116.774865266761
2016,"Himalayan Black-lored Tit","2016",-4.01971457485275,0.079966354805105,0.0152356793469518,0.0177978043105953,0.0207862247160688,48.794773576743,62.2486478527654,78.8679583268259,53.4389443780291,68.3161641858218,87.1545771723105,NA,NA,NA,0.0152356793469518,0.0177978043105953,0.0207862247160688,0.00130720661410382,53.0837234788258,68.3161641858218,83.5486048928179
2017,"Himalayan Black-lored Tit","2017",-3.82849230871931,0.0764993670372996,0.0185409410222477,0.0215077101277548,0.0249431334543482,59.2026802433671,75.2242158918975,92.8302701053089,65.5123169284762,82.5564901550271,104.072290915197,NA,NA,NA,0.0185409410222477,0.0215077101277548,0.0249431334543482,0.00151365770689138,64.4656539260161,82.5564901550271,100.647326384038
2018,"Himalayan Black-lored Tit","2018",-3.93962209259364,0.0752256743569439,0.0166483046071456,0.0192675276761655,0.0222941316193894,53.4693408271176,67.3890736394395,83.7312188591829,59.59781110464,73.9576388867355,94.0051321496183,NA,NA,NA,0.0166483046071456,0.0192675276761655,0.0222941316193894,0.00133633830052036,57.8437946434642,73.9576388867355,90.0714831300068
2019,"Himalayan Black-lored Tit","2019",-3.91925977914352,0.0738681021719677,0.0170327266548323,0.0196599590828054,0.0226877332758758,54.3809000772638,68.7616207251355,87.2950888816843,60.437249012244,75.4639712376158,96.0531016265876,NA,NA,NA,0.0170327266548323,0.0196599590828054,0.0226877332758758,0.00134042470814955,59.1299412532679,75.4639712376158,91.7980012219637
2020,"Himalayan Black-lored Tit","2020",-3.74197901730444,0.073592338019866,0.0203136168221941,0.0234283331784174,0.0270140119887516,63.8756228242618,81.941684285874,105.747516429492,71.0699902283578,89.9287253688974,114.078501076474,NA,NA,NA,0.0203136168221941,0.0234283331784174,0.0270140119887516,0.00158914099807309,70.5019156828201,89.9287253688974,109.355535054975
2021,"Himalayan Black-lored Tit","2021",-3.77012288335149,0.0719320197220172,0.019819240261462,0.0227856264040363,0.0261900338356917,62.0803848590396,79.6937874682188,101.297901343483,68.8844243495956,87.4617209701682,111.865171900365,NA,NA,NA,0.019819240261462,0.0227856264040363,0.0261900338356917,0.00151346231763995,68.715430100135,87.4617209701682,106.208011840201
2022,"Himalayan Black-lored Tit","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018229089438434,0.0205284982812791,0.0231179534835111,0.018229089438434,0.0205284982812791,0.0231179534835111,0.00117316777696181,62.7381061626761,78.7978244168772,94.8575426710784
2023,"Himalayan Black-lored Tit","2023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017602461527047,0.0202776915443123,0.0233595042224334,0.017602461527047,0.0202776915443123,0.0233595042224334,0.00136491327411498,61.0694125257457,77.8351127293836,94.6008129330214
2024,"Himalayan Black-lored Tit","2024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0169846484438397,0.0200299490363235,0.023621263620751,0.0169846484438397,0.0200299490363235,0.023621263620751,0.00155372479208358,59.3338199947381,76.8841629629847,94.4345059312313
2025,"Himalayan Black-lored Tit","2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0163808160999237,0.0197852333201235,0.0238971889522373,0.0163808160999237,0.0197852333201235,0.0238971889522373,0.00173694756132647,57.5606276873642,75.944831416519,94.3290351456738
2026,"Himalayan Black-lored Tit","2026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0157935245971545,0.019543507415912,0.0241838786374906,0.0157935245971545,0.019543507415912,0.0241838786374906,0.00191325654018241,55.7726373632189,75.0169761444925,94.261314925766
2027,"Himalayan Black-lored Tit","2027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0152239933408538,0.0193047347956886,0.0244793056058293,0.0152239933408538,0.0193047347956886,0.0244793056058293,0.00208201094634429,53.987178961635,74.1004569356287,94.2137349096225
2028,"Himalayan Black-lored Tit","2028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0146727123968068,0.0190688793777338,0.0247822046046302,0.0146727123968068,0.0190688793777338,0.0247822046046302,0.00224294233720763,52.2172049693589,73.1951352916815,94.1730656140041
2029,"Himalayan Black-lored Tit","2029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0141397567834033,0.0188359055211558,0.0250917566855428,0.0141397567834033,0.0188359055211558,0.0250917566855428,0.00239599425395537,50.4722647771924,72.3008744065054,94.1294840358185
2030,"Himalayan Black-lored Tit","2030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0136249573763925,0.0186057780205054,0.0254074171525945,0.0136249573763925,0.0186057780205054,0.0254074171525945,0.00254123502250662,48.7593026063789,71.417539145383,94.0757756843872
1992,"Indian Yellow Tit","before 2000",-3.41231001869434,0.101237071500604,0.026669885823078,0.0324275398536277,0.0394028124654232,100,100,100,NA,NA,NA,NA,NA,NA,0.026669885823078,0.0324275398536277,0.0394028124654232,0.00293757858701513,NA,NA,NA
2003,"Indian Yellow Tit","2000-2006",-3.28642287872099,0.101306177398974,0.0301892018500064,0.0366970718967069,0.0445752820193369,86.2590327779396,113.166376673504,151.576158610165,NA,NA,NA,NA,NA,NA,0.0301892018500064,0.0366970718967069,0.0445752820193369,0.00332034186056147,NA,NA,NA
2009,"Indian Yellow Tit","2007-2010",-3.6389024109868,0.0927807937744845,0.0216729917642026,0.0259388296415715,0.0310308959110249,62.0487792970865,79.9901249328654,103.222091277671,NA,NA,NA,NA,NA,NA,0.0216729917642026,0.0259388296415715,0.0310308959110249,0.00217644789661678,NA,NA,NA
2012,"Indian Yellow Tit","2011-2012",-3.69082241495925,0.0951192175203743,0.0204946377925851,0.0246427580928377,0.0296176841540965,58.54206643497,75.9933013853992,99.4403963509007,NA,NA,NA,NA,NA,NA,0.0204946377925851,0.0246427580928377,0.0296176841540965,0.00211638790829216,NA,NA,NA
2013,"Indian Yellow Tit","2013",-3.8492868970749,0.0993567910724157,0.0173740634694702,0.0210697806730046,0.0255413570820772,49.6541222719572,64.9749588408802,86.6315382979462,NA,NA,NA,NA,NA,NA,0.0173740634694702,0.0210697806730046,0.0255413570820772,0.00188557000180326,NA,NA,NA
2014,"Indian Yellow Tit","2014",-3.85048778016129,0.0893011020664038,0.0176957329403794,0.021044761484913,0.0250194996046869,50.3213201450649,64.8978047052149,83.0456415917852,100,100,100,NA,NA,NA,0.0176957329403794,0.021044761484913,0.0250194996046869,0.00170868803292531,100,100,100
2015,"Indian Yellow Tit","2015",-4.0239041867839,0.0867019696593643,0.0149749768829116,0.0177240577622764,0.0209724137224714,42.4255286973065,54.657423419352,70.2899390138604,66.4532657093377,84.2207585720693,104.721501236351,NA,NA,NA,0.0149749768829116,0.0177240577622764,0.0209724137224714,0.00140259228539018,65.5050914787687,84.2207585720693,102.93642566537
2016,"Indian Yellow Tit","2016",-4.01736880452991,0.0854803458695453,0.0151082789321385,0.0178392278160813,0.0210585177292405,42.3666029869361,55.012584662927,71.5120381688956,68.0431238392842,84.7680209104307,106.718713330095,NA,NA,NA,0.0151082789321385,0.0178392278160813,0.0210585177292405,0.00139334126731777,66.0497221710357,84.7680209104307,103.486319649826
2017,"Indian Yellow Tit","2017",-3.99420130132215,0.0811028634469315,0.0155918031641777,0.0182535036264392,0.0213646340888735,44.7780153886479,56.2901278013452,72.3810224098284,69.2673636701334,86.7365669101315,108.147752556759,NA,NA,NA,0.0155918031641777,0.0182535036264392,0.0213646340888735,0.00135801043992931,68.0151104778696,86.7365669101315,105.458023342393
2018,"Indian Yellow Tit","2018",-4.09127145075448,0.0829610006293719,0.0141085944335154,0.0165789943198236,0.019477668060212,39.0600241815026,51.1262784493006,65.8594000479448,62.9741082175836,78.7796731823693,99.3923821701361,NA,NA,NA,0.0141085944335154,0.0165789943198236,0.019477668060212,0.00126040810525926,61.6049193123725,78.7796731823693,95.9544270523661
2019,"Indian Yellow Tit","2019",-4.14212195218035,0.0822960029602319,0.0134311908455459,0.0157635339735552,0.0184970798133186,37.4286777381619,48.6115630254687,63.7638424014039,60.5332129392558,74.9047879913302,95.1733466841609,NA,NA,NA,0.0134311908455459,0.0157635339735552,0.0184970798133186,0.00118997098367823,58.62843709845,74.9047879913302,91.1811388842104
2020,"Indian Yellow Tit","2020",-4.12042829159244,0.0822393427432369,0.0137252292238147,0.016106440029721,0.0188967972916034,38.941108702738,49.6690162202335,64.1087521099531,60.6001311431159,76.5342008806691,96.772543786002,NA,NA,NA,0.0137252292238147,0.016106440029721,0.0188967972916034,0.00121490347240118,59.9098314949878,76.5342008806691,93.1585702663504
